# Generated from bridge-api/intelligence-knowledge-graph. Do not hand-edit.
edgeId,sourceNodeId,relationshipType,targetNodeId,relationshipVersion,relationshipConfidence,relationshipSource,testOnly,relationshipHash
edge:2b0ac09a6a75a59d9605,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/cycle_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,6c8c3a713ae611394fabb6083704cbac14c645662375e1db33f7bbf7370339ea
edge:83f31faab5db7a2caf85,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/dataset_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fc32c84b1d6014ad26bfb67ab97ce153c94ec8ca9eccf08cd023f333645df2d5
edge:af27c6eb6a15e42fc5c7,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/decision_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a4e87145c162f3c16fe08fcacba8d1c084284ae39741e914f5e74549b0c545a2
edge:64509d4db257b56ef2bd,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/dependency_matrix.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f5bd523940a7e4cd6def6bcb19364f50eeeead90f41a76728b7cd5a347b48ba4
edge:b1593330e292031fb5b1,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/documentation_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0cfa0f34e57dbb27bfc2432b33eb71676b6cda424e562a526a23d19c46025745
edge:42299d623de04b0a5d2e,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/edge_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,69ac9bfe069c1647a4e87c71bccabddc1f76139c24cfe9c20da58e40a08cf88c
edge:8a60dc79061c1f2c9eeb,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/generated_artifact_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,1c198b36735bc67a0017b95d1fbce09ac61eb75ebb1545ff31b8ba0fc4fbc12c
edge:a488ad05d97740f82f9c,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/governance_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5bac0aa529141a1219cbd06d7c49ae9938b5dc69e971b478431ed431c3035eac
edge:6348e1960ab190002d90,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/graph_statistics.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0084facedf20fbc9b76ac34842877fed703d3fa358f4db459c3d203e5b1e9bcf
edge:cc94cb468fa36fadb50c,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/impact_matrix.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2aa0afb7566be1733163d0a6a1cfea40ef1b1c3a6f9acad1022e7745aad5253d
edge:6c2ce09769aa58511c02,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/knowledge_graph_hash.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,24a4d81b7d8b0999c1a9bf655aa3801adbd654626b8091d1074f3a6b87b6094a
edge:e32f7db1a41f8b74a9b3,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/knowledge_graph_summary.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,fa25c34307d015bc1a6d104266675202aeaec7f7819879d430d611d0bef63bd3
edge:daab6df13c0c021fdc72,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/knowledge_graph.csv,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,73a3e4d67781b1f4a9c5683da1c8a8228c49332603b431e9952c808807cd5cd1
edge:79c2ae685cd718f8f558,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/knowledge_graph.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0eb3ac4b5eb052cd1da2a9a8278c44011245da59ab4d86d1373651e93dd78c6c
edge:30c7a5ad907404e2b7f6,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/node_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b19a7dc46a5116e8a130dac22169f892ba9db1e7ee0e370e6cca23e50eb50722
edge:7d61c74404c2be0c2a7c,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/orphan_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4415bc4332e26936b8891fa08b169c4b51ca65349d029f62bcd6ab183e813484
edge:78e92ba70813e110a4e1,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/policy_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a19f88017a5eeee29e194f6a861152255850a6ba56b3e62fbb9f491d0f1ff2fd
edge:703e50cc450edee8545d,Generated Artifact:docs/implementation/intelligence-knowledge-graph/generated/test_dependency_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b98de63b4fe944c550a17eab3c3197149ca28ac5a684536022f65e4493b8f2e9
edge:5e23fbe5e6ae385ee2f5,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/intelligence_lifecycle_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,2e272e49009649dfa3e59ed7e024ce78ff64874fb4d52f9e5384666daff03ba4
edge:7c721859efdd19e4fd2f,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/learning_policy_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,f05caf371b67eac987dcfad4848014098c72e225e96b08aa41e30b0cd80c9bd8
edge:489ec237649ba7228b5c,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/lifecycle_summary.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a24bd34b58f2deafe2ca9e3ef88f0475d7c031874de7595fc195d7cbd177c007
edge:af1c1bcf9c60309b0c8d,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/maturity_matrix.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,34e195ed4a0cf89827a134d1faf3c8bcf846ca60ac73d7aafe9507a2096e9557
edge:d21d879790d2715def06,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/readiness_matrix.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,71cf33933de814b365a8514342b1d4fb3d35b66f527727a7098dc787546e5236
edge:146dc10ce74e05701e59,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/validation_readiness.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,18d6b2966475123f8d4ac4058e17b77a8006d1616b28289c291a21ba7d83f58a
edge:4bbde39baa57c50a3bc5,Generated Artifact:docs/implementation/intelligence-lifecycle-framework/generated/version_evolution_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,5516cd41557e0b6d40412e84601ce56436b78c743908cba6c2c5292fb971059d
edge:bf28a59e66eab6610306,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_alert_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a1276821574c5863180fd52d08c922dc2c465ff2ee34334e0ddcb4b1ecdebcf4
edge:5235329f8d339ebe836b,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_benchmark_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b7e0a8ac5b72d2f6671ba5ec1c56741c040cd10e686991a4d43d8c3a4dd7c2aa
edge:7e4f396b3a8dc60a08de,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_context_contract.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a70fc5a185eb3bac15805073e8d2b228f4765606d7af0f24313c4c1af04e45ba
edge:193550aa602d5ab77350,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_cross_domain_evidence.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,889573e89be681ba941ab7685786ec0e2e92c1436070e0b4f7b4f0a4bbd9e289
edge:aa9e1f8e00afe58eb22c,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_evidence_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,36dec49c62fc77dec330ead32ebe866e07636f65b67a59267f62e538905d7642
edge:f432478b7ec2ed811015,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_exception_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,53ef4ae52a58889e5b9c21bb17d83c5d98a6aa79b584742181c04b1f550653aa
edge:e78874784b7b80c50a8d,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/OPERATIONS_INTELLIGENCE_SUMMARY.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,503564519d372d2be86d681ddcabb5a561896a55bb9e8d38aaa4779bc3c2c900
edge:eaf4ee62acd42f18d051,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_reason_code_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8536dc5fc0932fb830d06acc46d21f5e75fcb6c2acbb000e596b41f3170d19d6
edge:79e802b069e444e916ea,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_severity_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,eddccac78bede345ad5230d4dfb6e802e54385f5d7db1c15f4cc619dc128b437
edge:5b8dad24e9a25416f339,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_snapshot_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,e1c9cc6bcfc81d621727ecdf03455090206deda94ec835c36e115be6fbff6f00
edge:1041621b2a4e4f9cfd10,Generated Artifact:docs/implementation/operations-intelligence-foundation/generated/operations_summary_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a9036d77a6d899fe643f24cad109563d49d31e93333a36de74ba6b282adadf28
edge:7457901277996b0da50f,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_alternative_comparison_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,410c60214ee181fa26efb6c23718617a6bafe0a55f24ecb1aaf32140d070525a
edge:8fa2f11dac1a2eb36526,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_benchmark_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,a43447c762dcf81c24bd613825f20dd0189ecb35f9077a4f8b2e96f11d084d3c
edge:a76200028a191a1e7b8b,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_candidate_contract.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ed5a9b94410b6bda36cf40f7c3da59070a32714a605ca290e3e68ebaee448491
edge:3ad9059d58587cc4e40c,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_evidence_completeness_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,052abcd05483806bc1c78e898b70b08aea6504b4814a89819a8db7ec82365649
edge:3f19257d8fce8eadcf3f,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_hazard_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,b0ff242a62b5a5b037a1faf948087a3aee8c4f899d5c8916670a3b3a7ea115fb
edge:dd1cb81e8fb49e621ce6,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_intelligence_capability_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7c30e256642fdd78075f80baf4b338d75b8818497fc20d7109b95ad814c8dfa1
edge:a6d3ef5c0d5d4617d98c,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_intelligence_readiness.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0866c722dc50cc03836cb2edb295ca6f0cf76fbae46d012adb25a594eb00b4a2
edge:f527313f82c7126db3a0,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/ROUTE_INTELLIGENCE_SUMMARY.md,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,0602148934c5171fb4de503babf8273a5658414c2aa5886d59b934951634ba09
edge:a056f01b98475142de6d,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_reason_code_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7388fe6cbec0363915985dccd9325a41f4a10b8caeec36bdafa61f6d619a35ad
edge:1dc2eac72f69e5703392,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_restriction_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,4b69e5ba9059024e1dbb3ad9cd37cf5d2f87dc8bf03e5a04b7bae3487d1fabd5
edge:d3a0c52090b8aec2a2e9,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_safety_assessment_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,7c5854fe0fb311ca03c5eef0338c438a344e243de16ec84ca1e0f619244e494e
edge:4e05f7db319e53d7be86,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/route_safety_gate_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,8c516b6f9a56a709e9195ffebf9d43c1554b0c248686b71e6cbbc58a18ee0b09
edge:e90a590e96663f974967,Generated Artifact:docs/implementation/route-intelligence-foundation/generated/vehicle_profile_contract.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,91b404c4eb1c00513050e79dabb48e91eaa39ede06d39e70317532e04637d8e5
edge:6172c7f0e714e2b430cd,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_alert_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,bc65eee67851fa4142526b62956b9e3b9adac6f220b82d6ea28822916ad2efba
edge:70c0f004f8f3d934276c,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_benchmark_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,52b66dae1f7c7275c32740b59cafb752740ee35c6a29e7a73b43b11ea43cfa96
edge:106a5f89b05a5d1873a7,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_context_contract.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,02bd500327d8951f1784476e59e3ec085f00638fdac1392da1070fd2ff312499
edge:8df75fb4d0992deb2a66,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_driver_advisory_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,9777b3fa336abe8803699333b15d08535fa6bebf6a3013f12d4008599b8fb5d2
edge:10f76710fad2578f6d25,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_evidence_report.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,20ea89a66c80055ca9046c5d6d7eee06ea7fbb8ce6364b55580ddf3b8297874b
edge:d83f1236bc076c9bad83,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_exception_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,aa4010854d9b482d8f85785f2e09651f7244877190cb3acb88eb83e200492e07
edge:b93bb7145fbd15d1e8ab,Generated Artifact:docs/implementation/safety-intelligence-foundation/generated/safety_hazard_catalog.json,GENERATED_FROM,Script:bridge-api/scripts/generate-knowledge-graph-artifacts.cjs,0.1.0,DETERMINISTIC,intelligence.knowledge.graph.engine.v1,true,ed7f27afc117007bae969cfa2b9faa29585bfdf2c6970d9747f03095910360e7
