"Path","Category","Size"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenComponentDescriptor.h","F. Local caches","5184"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenShadowNode.cpp","F. Local caches","5821"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenShadowNode.h","F. Local caches","1498"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenShadowNodeCommitHook.cpp","F. Local caches","4278"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenShadowNodeCommitHook.h","F. Local caches","1946"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderConfigComponentDescriptor.h","F. Local caches","2048"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderConfigShadowNode.cpp","F. Local caches","1532"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderConfigShadowNode.h","F. Local caches","1290"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderConfigState.cpp","F. Local caches","663"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderConfigState.h","F. Local caches","2485"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderSubviewComponentDescriptor.h","F. Local caches","1011"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderSubviewShadowNode.cpp","F. Local caches","637"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderSubviewShadowNode.h","F. Local caches","1087"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderSubviewState.cpp","F. Local caches","447"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenStackHeaderSubviewState.h","F. Local caches","1429"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenState.cpp","F. Local caches","856"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSScreenState.h","F. Local caches","1858"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSplitViewScreenComponentDescriptor.h","F. Local caches","1276"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSplitViewScreenShadowNode.cpp","F. Local caches","351"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSplitViewScreenShadowNode.h","F. Local caches","1141"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\RNSSplitViewScreenState.h","F. Local caches","787"
"node_modules\react-native-screens\common\cpp\react\renderer\components\rnscreens\utils\RectUtil.h","F. Local caches","1198"
"node_modules\react-native-screens\cpp\RNScreensTurboModule.cpp","F. Local caches","4191"
"node_modules\react-native-screens\cpp\RNScreensTurboModule.h","F. Local caches","1534"
"node_modules\react-native-screens\cpp\RNSScreenRemovalListener.cpp","F. Local caches","1200"
"node_modules\react-native-screens\cpp\RNSScreenRemovalListener.h","F. Local caches","761"
"node_modules\react-native-screens\experimental\package.json","F. Local caches","198"
"node_modules\react-native-screens\gesture-handler\package.json","F. Local caches","209"
"node_modules\react-native-screens\ios\RCTConvert+RNScreens.h","F. Local caches","192"
"node_modules\react-native-screens\ios\RCTConvert+RNScreens.mm","F. Local caches","2589"
"node_modules\react-native-screens\ios\RCTImageComponentView+RNSScreenStackHeaderConfig.h","F. Local caches","206"
"node_modules\react-native-screens\ios\RCTImageComponentView+RNSScreenStackHeaderConfig.mm","F. Local caches","248"
"node_modules\react-native-screens\ios\RNSBarButtonItem.h","F. Local caches","510"
"node_modules\react-native-screens\ios\RNSBarButtonItem.mm","F. Local caches","12531"
"node_modules\react-native-screens\ios\RNSConvert.h","F. Local caches","3527"
"node_modules\react-native-screens\ios\RNSConvert.mm","F. Local caches","13441"
"node_modules\react-native-screens\ios\RNScreens-Bridging-Header.h","F. Local caches","107"
"node_modules\react-native-screens\ios\RNSEnums.h","F. Local caches","7125"
"node_modules\react-native-screens\ios\RNSFullWindowOverlay.h","F. Local caches","809"
"node_modules\react-native-screens\ios\RNSFullWindowOverlay.mm","F. Local caches","8476"
"node_modules\react-native-screens\ios\RNSInvalidatedComponentsRegistry.h","F. Local caches","306"
"node_modules\react-native-screens\ios\RNSInvalidatedComponentsRegistry.mm","F. Local caches","711"
"node_modules\react-native-screens\ios\RNSModalScreen.h","F. Local caches","143"
"node_modules\react-native-screens\ios\RNSModalScreen.mm","F. Local caches","2134"
"node_modules\react-native-screens\ios\RNSModule.h","F. Local caches","333"
"node_modules\react-native-screens\ios\RNSModule.mm","F. Local caches","5379"
"node_modules\react-native-screens\ios\RNSOrientationProviding.h","F. Local caches","308"
"node_modules\react-native-screens\ios\RNSPercentDrivenInteractiveTransition.h","F. Local caches","294"
"node_modules\react-native-screens\ios\RNSPercentDrivenInteractiveTransition.mm","F. Local caches","2149"
"node_modules\react-native-screens\ios\RNSScreen.h","F. Local caches","8115"
"node_modules\react-native-screens\ios\RNSScreen.mm","F. Local caches","90030"
"node_modules\react-native-screens\ios\RNSScreenContainer.h","F. Local caches","843"
"node_modules\react-native-screens\ios\RNSScreenContainer.mm","F. Local caches","11102"
"node_modules\react-native-screens\ios\RNSScreenContentWrapper.h","F. Local caches","1312"
"node_modules\react-native-screens\ios\RNSScreenContentWrapper.mm","F. Local caches","7767"
"node_modules\react-native-screens\ios\RNSScreenFooter.h","F. Local caches","579"
"node_modules\react-native-screens\ios\RNSScreenFooter.mm","F. Local caches","5691"
"node_modules\react-native-screens\ios\RNSScreenNavigationContainer.h","F. Local caches","341"
"node_modules\react-native-screens\ios\RNSScreenNavigationContainer.mm","F. Local caches","1881"
"node_modules\react-native-screens\ios\RNSScreenStack.h","F. Local caches","1912"
"node_modules\react-native-screens\ios\RNSScreenStack.mm","F. Local caches","66325"
"node_modules\react-native-screens\ios\RNSScreenStackAnimator.h","F. Local caches","914"
"node_modules\react-native-screens\ios\RNSScreenStackAnimator.mm","F. Local caches","28502"
"node_modules\react-native-screens\ios\RNSScreenStackHeaderConfig.h","F. Local caches","5784"
"node_modules\react-native-screens\ios\RNSScreenStackHeaderConfig.mm","F. Local caches","56304"
"node_modules\react-native-screens\ios\RNSScreenStackHeaderSubview.h","F. Local caches","2000"
"node_modules\react-native-screens\ios\RNSScreenStackHeaderSubview.mm","F. Local caches","12844"
"node_modules\react-native-screens\ios\RNSScreenWindowTraits.h","F. Local caches","1007"
"node_modules\react-native-screens\ios\RNSScreenWindowTraits.mm","F. Local caches","8876"
"node_modules\react-native-screens\ios\RNSScrollViewBehaviorOverriding.h","F. Local caches","793"
"node_modules\react-native-screens\ios\RNSSearchBar.h","F. Local caches","1396"
"node_modules\react-native-screens\ios\RNSSearchBar.mm","F. Local caches","17065"
"node_modules\react-native-screens\ios\RNSViewControllerInvalidating.h","F. Local caches","300"
"node_modules\react-native-screens\ios\RNSViewControllerInvalidator.h","F. Local caches","420"
"node_modules\react-native-screens\ios\RNSViewControllerInvalidator.mm","F. Local caches","565"
"node_modules\react-native-screens\ios\UIScrollView+RNScreens.h","F. Local caches","313"
"node_modules\react-native-screens\ios\UIScrollView+RNScreens.mm","F. Local caches","307"
"node_modules\react-native-screens\ios\UIViewController+RNScreens.h","F. Local caches","133"
"node_modules\react-native-screens\ios\UIViewController+RNScreens.mm","F. Local caches","3904"
"node_modules\react-native-screens\ios\UIWindow+RNScreens.h","F. Local caches","125"
"node_modules\react-native-screens\ios\UIWindow+RNScreens.mm","F. Local caches","398"
"node_modules\react-native-screens\ios\bottom-tabs\RCTConvert+RNSBottomTabs.h","F. Local caches","455"
"node_modules\react-native-screens\ios\bottom-tabs\RCTConvert+RNSBottomTabs.mm","F. Local caches","2779"
"node_modules\react-native-screens\ios\bottom-tabs\RNSBottomTabsSpecialEffectsSupporting.h","F. Local caches","454"
"node_modules\react-native-screens\ios\bottom-tabs\RNSTabBarAppearanceCoordinator.h","F. Local caches","2207"
"node_modules\react-native-screens\ios\bottom-tabs\RNSTabBarAppearanceCoordinator.mm","F. Local caches","11252"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomAccessoryHelper.h","F. Local caches","2360"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomAccessoryHelper.mm","F. Local caches","6970"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryComponentView.h","F. Local caches","2724"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryComponentView.mm","F. Local caches","4933"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryComponentViewManager.h","F. Local caches","233"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryComponentViewManager.mm","F. Local caches","663"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryContentComponentView.h","F. Local caches","581"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryContentComponentView.mm","F. Local caches","4499"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryEventEmitter.h","F. Local caches","1190"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryEventEmitter.mm","F. Local caches","2316"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryShadowStateProxy.h","F. Local caches","806"
"node_modules\react-native-screens\ios\bottom-tabs\accessory\RNSBottomTabsAccessoryShadowStateProxy.mm","F. Local caches","1617"
"node_modules\react-native-screens\ios\bottom-tabs\extensions\RNSBottomTabsHostComponentView+RNSImageLoader.h","F. Local caches","578"
"node_modules\react-native-screens\ios\bottom-tabs\extensions\RNSBottomTabsHostComponentView+RNSImageLoader.mm","F. Local caches","633"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostComponentView.h","F. Local caches","2786"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostComponentView.mm","F. Local caches","20873"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostComponentViewManager.h","F. Local caches","168"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostComponentViewManager.mm","F. Local caches","1589"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostEventEmitter.h","F. Local caches","1246"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSBottomTabsHostEventEmitter.mm","F. Local caches","1769"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSTabBarController.h","F. Local caches","6446"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSTabBarController.mm","F. Local caches","7633"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSTabBarControllerDelegate.h","F. Local caches","172"
"node_modules\react-native-screens\ios\bottom-tabs\host\RNSTabBarControllerDelegate.mm","F. Local caches","3730"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenComponentView.h","F. Local caches","4513"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenComponentView.mm","F. Local caches","25558"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenComponentViewManager.h","F. Local caches","170"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenComponentViewManager.mm","F. Local caches","2164"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenEventEmitter.h","F. Local caches","1520"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSBottomTabsScreenEventEmitter.mm","F. Local caches","2531"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSTabsScreenViewController.h","F. Local caches","1886"
"node_modules\react-native-screens\ios\bottom-tabs\screen\RNSTabsScreenViewController.mm","F. Local caches","4043"
"node_modules\react-native-screens\ios\bridging\RNSReactBaseView.h","F. Local caches","552"
"node_modules\react-native-screens\ios\bridging\RNSReactBaseView.mm","F. Local caches","69"
"node_modules\react-native-screens\ios\bridging\Swift-Bridging.h","F. Local caches","142"
"node_modules\react-native-screens\ios\conversion\always_false.h","F. Local caches","1057"
"node_modules\react-native-screens\ios\conversion\RNSConversions-BottomTabs.mm","F. Local caches","18270"
"node_modules\react-native-screens\ios\conversion\RNSConversions-Fabric.mm","F. Local caches","1491"
"node_modules\react-native-screens\ios\conversion\RNSConversions-SplitView.mm","F. Local caches","5249"
"node_modules\react-native-screens\ios\conversion\RNSConversions-Stack.h","F. Local caches","623"
"node_modules\react-native-screens\ios\conversion\RNSConversions-Stack.mm","F. Local caches","392"
"node_modules\react-native-screens\ios\conversion\RNSConversions.h","F. Local caches","5722"
"node_modules\react-native-screens\ios\conversion\RNSConversions.mm","F. Local caches","2304"
